Open,High,Low,Close,AdjClose,Volume
3481.699951,3553.600098,3480.800049,3547.5,3547.496338,0
3547.5,3580.699951,3543.899902,3569.899902,3569.89624,0
3593.399902,3626.600098,3593.399902,3622.600098,3622.596436,0
3622.600098,3629.199951,3595.5,3626.199951,3626.196289,0
3642.199951,3677.300049,3642.199951,3646.0,3645.996338,0
3643.399902,3643.399902,3613.899902,3626.300049,3626.296387,0
3633.0,3667.0,3633.0,3663.899902,3663.89624,0
3663.899902,3672.600098,3644.800049,3649.600098,3649.596436,0
3633.699951,3633.699951,3601.100098,3631.5,3631.496338,0
3629.800049,3629.800049,3550.300049,3556.600098,3556.596436,0
3558.199951,3590.5,3558.199951,3578.100098,3578.096436,0
3578.100098,3600.199951,3547.600098,3560.899902,3560.89624,0
3560.899902,3565.5,3536.199951,3561.899902,3561.89624,0
3522.5,3522.5,3501.300049,3512.600098,3512.596436,0
3502.5,3502.5,3432.199951,3439.699951,3439.696533,0
3439.699951,3477.5,3416.199951,3476.300049,3476.296631,0
3476.300049,3516.199951,3474.699951,3507.399902,3507.39624,0
3507.5,3546.399902,3507.5,3509.399902,3509.39624,0
3496.399902,3496.399902,3455.100098,3466.0,3465.996582,0
3469.399902,3497.5,3469.399902,3484.199951,3484.196533,0
3484.199951,3484.699951,3459.699951,3465.899902,3465.896484,0
3477.800049,3496.699951,3477.800049,3495.699951,3495.696289,0
3476.300049,3476.300049,3424.399902,3440.0,3439.996582,0
3440.0,3456.600098,3415.199951,3455.300049,3455.296631,0
3449.199951,3449.199951,3391.300049,3399.600098,3399.59668,0
3362.699951,3362.699951,3317.100098,3329.800049,3329.796631,0
3329.800049,3364.100098,3280.399902,3296.199951,3296.196533,0
3245.300049,3245.300049,3159.600098,3237.899902,3237.896729,0
3237.899902,3251.600098,3158.0,3166.5,3166.496826,0
3168.5,3224.800049,3168.5,3215.300049,3215.296875,0
3231.899902,3278.5,3231.899902,3264.100098,3264.09668,0
3229.399902,3229.399902,3174.399902,3189.0,3188.996826,0
3189.0,3193.5,3144.399902,3174.300049,3174.296875,0
3215.199951,3248.5,3215.199951,3228.899902,3228.896729,0
3228.899902,3241.800049,3214.199951,3238.800049,3238.796875,0
3238.800049,3265.199951,3183.600098,3200.699951,3200.696777,0
3200.699951,3200.699951,3164.199951,3182.399902,3182.396729,0
3196.5,3212.300049,3196.5,3204.100098,3204.096924,0
3171.100098,3171.100098,3131.300049,3136.600098,3136.596924,0
3136.600098,3146.199951,3076.100098,3093.899902,3093.896729,0
3093.899902,3127.800049,3086.899902,3093.800049,3093.796875,0
3093.800049,3140.5,3088.600098,3118.600098,3118.596924,0
3142.0,3171.399902,3142.0,3147.699951,3147.696777,0
3147.699951,3213.300049,3144.199951,3183.600098,3183.596924,0
3206.0,3257.199951,3206.0,3217.399902,3217.396729,0
3222.800049,3241.699951,3222.800049,3235.699951,3235.696777,0
3235.699951,3272.100098,3225.600098,3234.0,3233.996826,0
3234.0,3284.5,3232.399902,3263.899902,3263.896484,0
3266.0,3292.199951,3266.0,3273.199951,3273.196533,0
3273.199951,3280.199951,3249.199951,3253.600098,3253.59668,0
3253.600098,3256.800049,3236.100098,3254.800049,3254.796631,0
3269.0,3296.5,3269.0,3288.399902,3288.396484,0
3288.399902,3306.899902,3287.5,3304.800049,3304.796631,0
3324.399902,3356.399902,3324.399902,3354.0,3353.996582,0
3349.5,3349.5,3330.800049,3336.300049,3336.296631,0
3317.300049,3317.300049,3289.899902,3313.899902,3313.896484,0
3328.899902,3364.399902,3328.899902,3364.199951,3364.196533,0
3379.899902,3427.899902,3379.899902,3427.899902,3427.896484,0
3437.699951,3477.399902,3437.699951,3445.899902,3445.896484,0
3445.899902,3460.199951,3429.699951,3434.399902,3434.396484,0
3434.399902,3435.199951,3419.100098,3433.0,3432.996582,0
3433.0,3460.5,3429.5,3454.300049,3454.296631,0
3454.300049,3476.0,3453.300049,3469.199951,3469.196533,0
3456.600098,3456.600098,3428.600098,3438.399902,3438.396484,0
3438.399902,3440.199951,3407.5,3440.199951,3440.196533,0
3440.199951,3468.899902,3402.199951,3408.199951,3408.196533,0
3361.600098,3361.600098,3304.600098,3342.899902,3342.896484,0
3342.899902,3361.600098,3304.600098,3342.899902,3342.896484,0
3337.300049,3337.300049,3310.100098,3320.100098,3320.09668,0
3320.100098,3351.5,3294.399902,3301.300049,3301.296631,0
3290.399902,3290.399902,3259.899902,3273.100098,3273.09668,0
3273.100098,3291.399902,3244.600098,3260.399902,3260.396484,0
3258.199951,3258.199951,3216.100098,3228.899902,3228.896729,0
3228.899902,3247.399902,3204.800049,3246.800049,3246.796875,0
3253.100098,3275.800049,3253.100098,3267.899902,3267.896484,0
3277.800049,3304.0,3277.800049,3290.199951,3290.196533,0
3290.199951,3324.300049,3262.399902,3322.899902,3322.896484,0
3342.5,3381.199951,3342.5,3366.699951,3366.696533,0
3366.699951,3366.699951,3341.600098,3352.199951,3352.196533,0
3352.199951,3355.699951,3325.5,3337.0,3336.996582,0
3326.300049,3326.300049,3269.899902,3276.800049,3276.796631,0
3276.800049,3300.5,3232.600098,3239.699951,3239.696777,0
3239.699951,3243.100098,3163.5,3189.5,3189.496826,0
3164.399902,3164.399902,3127.199951,3135.199951,3135.196777,0
3138.399902,3177.0,3138.399902,3176.5,3176.496826,0
3192.600098,3267.0,3192.600098,3262.5,3262.496582,0
3262.5,3278.699951,3206.899902,3232.699951,3232.696777,0
3202.699951,3202.699951,3183.199951,3184.699951,3184.696777,0
3184.699951,3237.5,3119.800049,3227.100098,3227.096924,0
3226.199951,3226.199951,3189.100098,3208.5,3208.496826,0
3217.5,3262.100098,3217.5,3259.100098,3259.09668,0
3259.100098,3286.0,3211.199951,3218.600098,3218.596924,0
3218.600098,3229.100098,3203.300049,3210.100098,3210.096924,0
3190.300049,3190.300049,3159.399902,3166.100098,3166.096924,0
3166.100098,3168.5,3132.699951,3142.699951,3142.696777,0
3142.699951,3154.899902,3120.800049,3140.899902,3140.896729,0
3165.899902,3197.800049,3165.899902,3193.699951,3193.696777,0
3193.699951,3214.199951,3170.699951,3175.600098,3175.596924,0
3175.600098,3193.800049,3171.899902,3175.699951,3175.696777,0
3199.100098,3239.800049,3199.100098,3234.899902,3234.896729,0
3223.0,3223.0,3174.800049,3192.199951,3192.196777,0
3186.199951,3186.199951,3159.600098,3176.600098,3176.596924,0
3156.300049,3156.300049,3121.399902,3149.100098,3149.096924,0
3149.100098,3166.600098,3140.899902,3165.199951,3165.196777,0
3130.100098,3130.100098,3057.199951,3100.0,3099.996826,0
3100.0,3107.899902,3072.100098,3105.300049,3105.296875,0
3105.300049,3124.0,3056.300049,3122.899902,3122.896729,0
3143.300049,3162.800049,3143.300049,3159.300049,3159.296875,0
3159.300049,3183.899902,3137.100098,3173.399902,3173.396729,0
3173.399902,3280.0,3155.0,3278.0,3277.996582,0
3278.0,3294.300049,3243.800049,3247.0,3246.996826,0
3247.0,3278.699951,3233.899902,3242.800049,3242.796875,0
3223.699951,3223.699951,3182.800049,3189.399902,3189.396729,0
3189.399902,3193.0,3141.199951,3188.199951,3188.196777,0
3188.199951,3231.300049,3172.199951,3184.199951,3184.196777,0
3167.100098,3167.100098,3138.699951,3149.199951,3149.196777,0
3149.199951,3168.699951,3148.300049,3155.0,3154.996826,0
3124.199951,3124.199951,3082.399902,3108.0,3107.996826,0
3108.0,3125.899902,3093.800049,3101.399902,3101.396729,0
3101.399902,3131.100098,3088.800049,3131.100098,3131.096924,0
3131.100098,3188.0,3129.800049,3186.600098,3186.596924,0
3186.600098,3220.699951,3186.199951,3194.5,3194.496826,0
3169.199951,3169.199951,3142.300049,3155.699951,3155.696777,0
3155.699951,3185.5,3151.699951,3185.5,3185.496826,0
3185.5,3213.300049,3178.899902,3202.899902,3202.896729,0
3177.5,3177.5,3155.899902,3172.699951,3172.696777,0
3169.800049,3169.800049,3157.199951,3166.100098,3166.096924,0
3178.800049,3237.5,3178.800049,3232.300049,3232.296875,0
3232.300049,3233.600098,3208.899902,3229.300049,3229.296875,0
3235.100098,3260.699951,3235.100098,3259.5,3259.496582,0
3280.399902,3318.800049,3280.399902,3306.199951,3306.196533,0
3306.199951,3341.5,3269.300049,3278.199951,3278.196533,0
3278.199951,3292.199951,3262.5,3272.5,3272.496582,0
3272.5,3299.800049,3254.699951,3286.699951,3286.696533,0
3300.699951,3321.699951,3300.699951,3308.800049,3308.796631,0
3288.5,3288.5,3269.699951,3286.300049,3286.296631,0
3255.5,3255.5,3230.600098,3253.5,3253.496582,0
3261.399902,3283.800049,3261.399902,3276.0,3275.996582,0
3276.0,3296.399902,3258.899902,3296.199951,3296.196533,0
3296.199951,3319.899902,3287.699951,3298.399902,3298.396484,0
3285.0,3285.0,3255.600098,3262.5,3262.496582,0
3262.5,3292.199951,3259.600098,3287.100098,3287.09668,0
3281.199951,3281.199951,3263.0,3272.699951,3272.696533,0
3272.699951,3297.5,3263.399902,3290.600098,3290.59668,0
3311.800049,3336.699951,3311.800049,3323.300049,3323.296631,0
3323.300049,3336.800049,3300.699951,3318.899902,3318.896484,0
3302.199951,3302.199951,3281.800049,3293.899902,3293.896484,0
3293.899902,3294.100098,3264.100098,3271.899902,3271.896484,0
3271.899902,3280.800049,3249.100098,3266.699951,3266.696533,0
3266.699951,3284.300049,3257.300049,3261.800049,3261.796631,0
3261.699951,3261.699951,3232.800049,3238.100098,3238.096924,0
3238.100098,3262.800049,3232.899902,3250.5,3250.496826,0
3250.5,3264.600098,3225.800049,3230.300049,3230.296875,0
3211.899902,3211.899902,3182.600098,3193.5,3193.496826,0
3185.0,3185.0,3166.0,3173.5,3173.496826,0
3173.5,3187.800049,3162.0,3168.699951,3168.696777,0
3170.399902,3190.100098,3170.399902,3189.300049,3189.296875,0
3180.100098,3180.100098,3059.699951,3088.100098,3088.096924,0
3088.100098,3091.399902,3021.5,3029.5,3029.496826,0
3029.5,3054.800049,3017.699951,3036.100098,3036.096924,0
3058.899902,3103.800049,3058.899902,3087.699951,3087.696777,0
3087.699951,3109.0,3077.899902,3092.199951,3092.196777,0
3092.600098,3115.100098,3092.600098,3110.399902,3110.396729,0
3110.399902,3121.300049,3094.5,3107.199951,3107.196777,0
3087.699951,3087.699951,3035.100098,3047.0,3046.996826,0
3044.199951,3044.199951,2973.600098,3003.600098,3003.597168,0
2991.800049,2991.800049,2929.699951,2987.800049,2987.797119,0
2987.800049,2997.899902,2946.699951,2957.699951,2957.697021,0
2957.699951,2971.699951,2939.399902,2963.100098,2963.097168,0
2963.100098,3008.899902,2947.399902,3004.699951,3004.697021,0
3010.699951,3044.199951,3010.699951,3041.699951,3041.696777,0
3041.699951,3051.0,3025.899902,3036.399902,3036.396729,0
3036.399902,3043.899902,3005.899902,3041.199951,3041.196777,0
3041.199951,3062.399902,3038.199951,3053.100098,3053.096924,0
3039.399902,3039.399902,3013.0,3023.300049,3023.296875,0
2994.300049,2994.300049,2953.800049,2962.899902,2962.896973,0
2962.899902,2988.199951,2953.5,2987.899902,2987.896973,0
2987.899902,3016.5,2986.399902,3008.100098,3008.097168,0
3026.199951,3053.0,3026.199951,3043.300049,3043.296875,0
3043.300049,3062.0,3037.300049,3048.699951,3048.696777,0
3045.600098,3045.600098,3031.800049,3038.199951,3038.196777,0
3038.199951,3040.100098,3013.100098,3040.100098,3040.096924,0
3054.199951,3084.300049,3054.199951,3072.0,3071.996826,0
3072.0,3087.0,3064.300049,3082.5,3082.496826,0
3083.0,3134.600098,3083.0,3131.899902,3131.896729,0
3149.0,3174.100098,3149.0,3153.899902,3153.896729,0
3153.899902,3162.300049,3133.5,3142.100098,3142.096924,0
3130.5,3130.5,3116.899902,3124.899902,3124.896729,0
3127.100098,3163.0,3127.100098,3144.800049,3144.796875,0
3144.899902,3165.0,3144.899902,3152.0,3151.996826,0
3131.199951,3131.199951,3112.100098,3123.5,3123.496826,0
3140.600098,3159.800049,3140.600098,3150.699951,3150.696777,0
3150.699951,3155.899902,3138.100098,3141.699951,3141.696777,0
3134.5,3134.5,3099.699951,3107.899902,3107.896729,0
3092.199951,3092.199951,3065.800049,3089.899902,3089.896729,0
3071.899902,3071.899902,3051.399902,3055.800049,3055.796875,0
3055.800049,3059.300049,3043.5,3059.0,3058.996826,0
3051.600098,3051.600098,3037.800049,3045.600098,3045.596924,0
3054.300049,3082.899902,3054.300049,3072.600098,3072.596924,0
3072.600098,3072.800049,3041.899902,3051.5,3051.496826,0
3023.0,3023.0,3003.399902,3012.100098,3012.096924,0
3012.100098,3029.0,3002.199951,3024.5,3024.496826,0
3024.5,3047.800049,3017.800049,3037.600098,3037.596924,0
